is_nine,pred_prob,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50
TRUE,0.845,379.7328682,585.7046594,357.7155311,-177.3420827,-363.50966,-557.3790758,307.784757,-321.8768279,148.3932389,-99.1926607,156.867565,536.7124262,684.7608008,254.0833638,92.73703096,-504.4998424,-73.83591159,744.8352332,237.3451156,-43.84944294,-35.59639967,-71.39760468,-109.803927,215.067533,96.22298695,-437.6406685,181.8624904,69.33378143,-54.70829447,103.047743,419.7606794,-22.33878704,159.4585909,-134.8787904,-62.79474974,86.20353442,119.414446,-259.3010249,116.4742449,114.2872537,62.11050753,315.05124,-83.10403315,-76.94068592,-251.5611673,123.8473139,-405.0794435,-25.58934688,0.131790143,-104.8646521
TRUE,0.897,847.4350879,-680.1402704,-338.1514262,122.8181194,-120.1016888,201.1480502,30.04332485,871.4210281,804.3056532,74.4968641,118.3182704,-525.1330697,21.30519016,-133.3168091,-255.8744118,551.3703851,-1.312466943,-103.1266139,687.8367716,-406.8491736,-37.43339837,31.83657661,-227.3822946,-111.9776809,-54.70251345,-10.53399233,423.334445,-27.34985019,14.75363248,-85.34906283,-201.6164573,-88.88222832,65.29710546,-91.58246115,-64.84649996,-220.0451472,114.3857175,-118.2520696,38.12475513,339.2682544,147.996346,33.48336823,20.65458023,95.43801721,-202.8613144,-94.86553515,350.2268987,-216.0275914,-21.94730819,77.94749112
TRUE,0.864,1104.424332,163.7437354,-290.3704749,-689.912464,-72.79582362,392.3153701,275.0735579,373.144289,441.0891288,-194.1751208,187.2453267,-393.1753291,11.57316059,284.9112537,-478.499788,-314.0680264,-279.4230005,424.5358729,101.6538454,-319.9864281,41.06403941,182.4071239,-269.3805856,382.6168068,85.56718736,-69.40874248,-303.3267972,-114.9677069,79.32894858,-460.2326545,327.4224588,-41.87750587,-287.4770976,-44.20869456,7.153129458,-80.74890056,238.678702,-204.0100676,-92.67756088,-112.4479554,111.4359415,-153.3967147,-129.2637276,65.93774556,287.1863058,-69.05241582,-22.59710265,152.0121294,-88.87056846,-83.95147999
FALSE,0.877,1291.48158,1074.616555,987.249307,510.7685596,-417.4589757,-108.797274,-217.1698009,-27.26385146,-44.2443336,-230.5522816,435.6647183,171.3001641,319.7453462,-143.4490997,-108.4026692,-223.0302065,-218.4467853,-16.90621509,7.500661504,270.0059155,198.3445691,-89.4930051,40.09252693,-215.8933581,-465.7784835,320.8246049,-80.81228673,204.8590138,43.00112466,115.6786167,129.4399358,222.5377745,-149.8790352,-275.3326847,-154.327014,35.81846584,119.3007533,99.91730388,160.5699647,-30.5411842,-73.38625046,50.83155225,-184.3985988,-88.95723708,-97.84018349,16.96782771,92.63073358,19.29107713,-150.6059326,-13.67801566
TRUE,0.853,756.7866243,382.5836743,-172.8300182,-507.1053482,-408.9207271,319.5109006,-157.6714017,-207.5017936,26.55130638,227.3608681,486.1066236,-157.2625683,-124.3408315,239.680232,401.7373342,43.74249658,355.9664577,28.50827317,170.0303246,-187.8988225,155.0488265,18.02993213,164.7352299,203.8977688,-278.0307647,117.3186661,53.5826343,-157.9974974,186.43649,-77.17817034,-89.48345365,34.6911403,426.2240663,-185.1089966,154.1956491,-150.8498867,220.105823,7.138940672,-169.8020505,-185.6021346,-189.3660925,-310.2274544,-272.6995129,74.94915843,330.0803336,303.0990857,-139.3402909,-52.45835139,-0.759460896,-210.8539314
FALSE,0.856,1019.748245,-1000.789442,740.291055,352.9978885,134.2709098,341.6748416,366.4969807,-331.0471107,278.0147219,14.90006474,628.4744668,-43.04233316,-126.2919876,-23.22626084,652.1764238,-52.87543056,-589.6891453,-283.9467177,-335.9741284,368.1838765,45.72677368,113.7152813,-326.1008637,-216.7720384,298.475069,134.1079567,78.44093738,-197.8265816,131.3162644,-78.56054894,-2.358835672,-5.967916417,248.3002658,29.51472867,-238.1065421,111.3059332,580.3765447,84.0645663,19.9186123,-87.45138528,-188.9747565,90.61831481,-55.85689498,82.65925127,453.3310704,-69.56046189,-42.20720864,8.311332326,-12.1199181,79.2534893
TRUE,0.889,-303.1003778,-416.0739906,607.769048,-611.3176393,606.6214441,-34.64808897,-591.3941919,-352.3065112,-210.4340586,-572.5073981,315.7006283,150.2710277,-101.6884966,-39.49382447,290.3797674,83.49589228,237.710439,-193.6425459,-353.677419,-535.3124873,214.580666,-182.6015754,-256.5055472,151.2708988,7.39020343,79.16793847,-45.385076,-84.32056098,48.41267414,156.0223819,-51.82794829,-55.69551876,195.9297058,-3.064360387,-73.51572298,10.18402165,-29.03740117,96.74007703,169.1740359,143.2984325,-81.52298968,18.985135,27.43302169,55.45955766,176.1041873,-224.9553133,203.5733123,140.722579,-31.27826643,83.83305133
TRUE,0.893,-757.6467457,-768.5276272,-327.6488176,-128.3363202,43.48513657,-17.10362567,-213.4561235,153.2193359,-403.4763046,178.0728237,-280.3845354,238.0302273,-9.820642197,426.1343525,-7.924345611,-218.2642693,129.2139105,250.02814,-63.45335356,-17.2303448,11.0204132,-392.3941232,-347.0356147,97.30842052,-186.8833726,41.76837292,93.1817229,-60.38172909,-105.4739315,28.06906448,-96.17525463,-180.0119289,95.96325232,172.389186,234.6270164,74.43289876,132.9480243,72.23980511,97.03790166,-29.15715148,223.8466879,101.8300161,11.7190922,67.17465135,131.4392552,-37.88745219,-36.39608618,57.00994346,90.28679094,169.5604544
FALSE,0.809,270.4524658,-521.6963787,28.60633247,-139.3251756,709.48822,352.7555326,-538.0398975,187.7896044,-54.44941584,-314.580678,230.1434181,273.6727423,-815.4171944,265.5140471,301.5652173,-60.16304664,-329.2496593,-55.33205298,-247.8826658,416.7859396,-93.0380839,-68.10391128,95.87685598,22.19416355,-160.1710853,374.5166916,-212.4933686,-157.0434551,-122.6329764,-162.0945093,328.2543188,66.26012089,203.7108656,-679.4010064,-157.7537274,-195.846189,91.16284454,151.3004662,357.6813932,107.5017081,15.66391306,-25.21378238,-183.6363023,144.9374056,-9.962741675,254.096792,222.2551418,-49.35405162,-121.7042811,72.78520423
TRUE,0.832,-401.2719932,-294.7412866,-843.5241023,344.8957689,-96.75529329,-523.5637768,-670.4733963,397.4821425,-345.3983432,-220.046287,54.5073145,121.4144283,60.76412846,77.66549772,121.8703564,-438.1169958,87.35999177,131.7417671,67.26435943,315.6564748,116.1051553,159.2888175,-247.6457148,149.5956582,-185.3230552,221.3151355,-134.16683,-225.4094895,-115.0976254,8.304197417,-302.7012978,47.30681839,225.373943,-96.82785846,168.0063531,-230.3606243,61.11613088,71.78431437,-57.16686622,-102.8651544,172.0025184,-3.038849236,197.9355741,43.11712713,-190.1117028,-14.87676209,-106.4896681,81.93706442,-178.7070613,-64.00133722
FALSE,0.842,319.7730346,-772.8426599,-390.2408922,145.0737116,-443.1053336,89.23382738,23.4078776,-66.4161171,-132.1889106,778.0978709,619.9887856,149.5678775,-122.4057325,-171.0237752,99.4997019,97.37190649,-154.8381796,-470.1616454,247.4287137,-203.2996999,68.13880487,-36.23194583,302.0245455,-49.69769226,-87.11916283,142.3503999,-6.955907415,-334.0188874,-54.28815308,-89.52114176,-177.6725523,592.2971704,-213.8179912,162.5689938,-282.3883896,93.26475339,344.7290128,228.1576113,-74.88042188,-157.4289422,68.98461201,101.0901524,-125.292163,-424.5524958,201.5047084,-152.9402555,-124.7538028,56.99031677,220.4292604,232.3670567
TRUE,0.836,-75.71256171,288.4602921,1364.555101,197.3767615,-230.3255827,77.12608249,-141.7564732,-307.4383796,-882.9301499,-404.2764474,-6.229203349,-302.4867368,424.1310641,-105.8835779,411.6410336,-64.89697782,-100.7505353,-251.1222118,-95.03692755,-245.8070294,18.73685874,-227.3174162,-171.8504576,-153.820268,-108.6740282,-33.86671067,160.7191048,164.1916824,93.66817558,-293.0820253,-218.5004686,-159.8377684,-36.10244741,-83.88620886,16.44521841,85.51102892,-67.14486813,-307.497934,95.01102425,112.8992962,-139.6781874,10.38338618,-159.568873,-73.63938498,-65.07019526,-122.3802847,8.624101394,3.306766263,12.51169671,182.851118
TRUE,0.858,177.72963,-514.4570868,204.522682,-109.2887221,-815.5973931,-319.5023675,-313.097999,-103.6657085,-157.3058388,-171.9781499,-564.5526863,-180.6960529,-294.7311807,84.50596627,-302.5618704,-329.7568995,125.1152547,-347.5309145,82.54721877,-85.50857628,-34.7154723,-143.5023963,120.738867,197.265318,236.5712481,-265.809297,-77.05159439,-292.8419258,187.9304572,-67.96403914,213.7322316,-49.4524661,112.5588289,67.45570424,83.3042112,-113.3030664,-91.22880407,-34.03235616,255.5913208,-63.1639046,177.3551797,-183.5098996,154.2635463,102.5590236,28.24208673,0.376742826,79.78901461,143.188198,172.0285806,52.91186626
TRUE,0.881,-665.5283838,658.3492087,80.49417809,843.209496,-577.7343805,330.8179646,446.2505327,344.1916234,64.51115925,326.2728796,20.95685956,-73.48998677,-350.1074092,-279.9445329,-528.4343442,47.95090769,-191.2184813,-428.9217244,-15.56126443,-27.96511717,14.73673872,-11.52225575,-267.6164566,344.8391428,-142.6735196,133.9499208,-315.2862983,353.4474278,-66.6261681,-173.0403761,27.72665687,26.30458893,213.3278998,-29.83100701,-44.02435447,8.219867976,-144.4870026,-197.647905,-52.90819912,-158.7480386,-86.68956203,-97.37447971,80.20059738,212.7012274,-128.5765906,49.42884647,-225.271268,-80.04329409,218.7557501,-65.1115057
TRUE,0.852,-346.3999066,-706.839523,-114.5066506,-37.19442264,-362.0601491,17.56278247,443.5878312,162.8412189,-756.5317277,54.13553688,233.3486228,248.7667378,-258.1426529,95.22244123,-141.2000129,-184.820402,-211.994817,123.6764922,164.4293588,-463.9233714,-351.9202161,-242.7727338,16.09937537,165.3874914,-210.2131896,-293.1457321,333.7448484,-152.5680937,10.64045745,33.16377968,-303.1507282,234.0145063,-59.36037096,122.2795791,-17.16922136,113.2371388,-37.85118701,50.51263533,-54.0426433,-80.21476786,-159.1119826,-203.4585637,107.5980544,-63.3542672,173.9224032,123.5182314,-231.1449176,164.3131651,-75.2325767,184.6067419
TRUE,0.89,-649.1442193,203.2109696,-105.1046502,-129.5309783,-66.14629329,400.9489323,167.9279727,-303.0292434,99.20790059,83.4569808,-396.6432174,-75.80989752,62.56348596,177.0066783,-406.6084459,456.2160694,-44.81670423,228.7031795,287.5111447,239.2044296,244.9565788,76.31046308,-7.151067093,-50.75177027,153.8409892,216.5224629,-239.3840662,209.9640941,103.9426426,170.0536535,-60.89024309,97.10742004,126.8151587,22.45456891,-155.981942,-80.38977313,128.6434931,301.4360484,-6.737240151,204.9810637,-254.9701283,87.63649799,-127.540217,82.60118538,14.03858456,13.28592766,43.63116612,-265.6247271,22.94139695,-11.48268381
TRUE,0.838,323.2680602,439.0355268,-135.9739674,-305.0321669,22.70776673,-243.4572584,-272.3746025,179.2214249,157.0473301,596.3044002,-50.15403057,-525.7839687,648.7145688,93.84897983,816.9394152,-86.83080159,182.470207,298.0690382,-69.19229041,276.0222873,-88.44370163,-279.1497479,94.08758141,-125.4539217,-347.2354218,-11.83325163,173.5325924,105.4549282,81.27958462,59.14949572,162.7327366,-35.96421163,-41.83540163,134.6578225,489.1430157,-21.57683712,-319.9131429,-36.28774471,-161.7451689,89.47002395,-80.41272704,-198.5134568,-276.6060358,-73.16676322,195.4669253,-47.98615217,139.8817829,-100.5585243,215.3196912,-72.14634882
TRUE,0.871,-133.5665087,-739.0063326,1384.496145,333.7015373,-155.6747649,520.8736285,17.23820707,376.9026695,-3.923736256,-222.0802412,257.6145347,-243.5265339,-336.5819898,-111.0819762,75.81959003,91.62940837,465.4453839,292.4096133,-392.7447814,-125.7959511,-1.315260465,139.5497163,-56.78582269,3.202837441,-274.1207271,17.05339853,141.6040519,-26.18706038,-367.6022065,33.55613082,10.25734392,100.7187254,-113.1259634,129.75595,-285.2016817,-42.6538215,-169.3843408,-147.6734274,93.71779037,109.3978642,87.1141954,-143.5677373,41.88113151,195.4920269,-45.26109515,21.00207425,-75.01140049,-19.777561,-74.20568643,-95.52868719
TRUE,0.879,328.0368371,-98.65834129,1411.371868,195.2002236,-676.092418,257.8236827,-258.8808197,223.7068002,-171.3972472,-181.2896245,353.4469569,-763.5500024,-275.0591495,211.5142203,-103.2675846,-332.0818035,-259.3585761,-146.2702198,60.69195207,-167.4872861,-158.669764,-108.5414729,64.2187725,216.9057837,-368.3190141,-232.0479482,-98.20448514,105.0333151,276.8190102,58.67429128,61.82549455,83.10875468,341.1514201,-44.72694284,-179.4611923,324.7546679,-12.59942353,227.1943783,-86.64172365,168.6227112,233.6347876,125.1422325,110.9130977,-189.6615092,-19.32157155,-42.95154183,-139.220476,-104.3496104,42.27527,-27.55243223
TRUE,0.886,756.8998393,-686.6144531,-542.0513127,557.6304724,-164.3103023,160.5189389,-83.49991118,-476.0607616,107.2189751,122.8629816,233.4591221,164.9975109,-625.6295038,195.9040437,208.0777796,-54.80968522,97.29628962,425.1495186,-436.2614184,91.96022521,-165.5850402,235.8109903,130.0593512,-54.46098017,-246.9201905,-97.95125054,-251.7590022,-110.0499159,142.5287451,138.5393941,-0.431999495,-16.07635467,-75.79691992,77.62564813,-236.5967522,190.4830829,99.6254263,-2.616000251,-157.3064776,36.24460012,258.3176239,338.9433091,-127.9374359,-12.21625215,83.54515549,-123.8577617,-87.7265619,47.62416778,107.769722,14.66657313
TRUE,0.897,248.6278615,-713.2774523,676.2959745,563.7435148,-960.5788731,-240.8936434,-140.7523092,-14.46242313,-145.1284838,-337.2431353,-220.2343633,3.028744105,-260.2459995,110.1913871,-494.3099903,-157.481345,36.40597189,-443.4430235,460.0041226,-59.68104288,-222.146559,-39.41408577,-188.6345061,-198.4561681,-150.8674558,-320.912594,-161.4329069,68.32898358,-13.47270284,-157.347765,40.5238735,179.8693633,171.2300587,51.86792642,-85.86687058,-13.62043057,-49.83125681,-85.44482857,-95.27257047,-64.50087832,-180.5928731,-191.1879273,90.34336466,114.3327539,-50.01858837,-1.754142835,-122.7143687,184.5564401,59.89056759,32.23656492
TRUE,0.897,67.4621895,-14.92883171,-570.7707815,-268.3858554,-196.6082971,135.3491198,211.7662106,-391.8126982,-345.0791492,-308.0692062,-146.1337552,-55.59176069,-382.3348921,-281.3685936,23.45566523,-31.44407246,-3.898293157,-268.5420309,58.92097505,123.1631135,85.78238849,443.4937936,29.23535601,-36.32470476,71.74567661,2.045575428,-176.5116677,-59.7607835,43.03285,228.0146905,287.4512749,28.91325548,-17.2604472,-225.4868551,-311.193516,-5.273615846,-423.3374565,-366.4528767,17.19785289,106.3404164,245.9827677,133.8974654,-103.2434919,-136.326996,-24.51295149,-6.596484362,205.5045288,-227.4324708,-8.699423178,-8.02808524
TRUE,0.84,362.9319104,133.4809489,-627.5925388,-283.5048535,-111.0310212,330.5101854,-140.2023699,379.6584086,203.2010121,-144.6187838,392.377684,-337.1895534,23.81442567,157.3397761,384.9629221,-165.3949954,363.185268,493.6786392,322.3775465,22.91122646,-56.63464039,-119.3601712,33.59898259,268.2419505,-441.1975855,190.3147909,-166.9616248,-47.37095494,67.57587181,-148.5435245,-104.6184735,74.52865604,23.55052709,6.736459257,16.12376641,-28.74045311,-54.23722258,-204.8880544,-129.3090773,-95.34910827,-52.2121039,33.69611202,280.7507901,240.2778502,-9.213744963,-90.7661574,-92.19129517,-52.56289942,-221.890958,95.38162412
TRUE,0.893,-1057.030866,-56.59590169,128.9875842,-398.9163948,374.8307527,432.658933,-43.33305869,-81.18706099,125.086101,-172.1390115,457.3813566,136.5023754,487.3638866,152.658724,-27.15047736,127.0765365,292.1122656,-97.96698683,-1.086515773,552.0019055,18.45520884,5.979294058,1.197922917,-34.43761034,-316.6910447,218.2541914,-114.6718411,60.89198146,-121.811416,-137.3034269,179.5264224,155.1951195,-72.71716055,-88.28044199,-75.73679508,106.0351809,117.6138979,-249.5296396,-193.2534231,-32.30137514,108.0290082,-5.670594191,66.05875932,21.78373439,-255.4292324,-116.1873316,-5.618765107,214.6593983,-35.69696667,-97.63610756
TRUE,0.896,-185.2983373,-1086.905789,-524.6348713,-155.7351513,-141.7721766,-241.1526415,-287.6770987,153.0044077,-413.3496861,176.651448,-121.8003224,113.7172782,-179.6052702,10.23584816,-103.5493143,-255.0362012,-13.26360324,-95.8972364,-111.4182067,124.5747446,-9.091319923,-409.1233701,-154.6089942,98.18835292,-81.84014355,294.533102,134.3680586,-90.6841923,144.1087006,-6.664692068,215.2574932,-198.4896153,-259.4665772,125.1066283,-12.34070555,-18.01593471,-120.8998865,-19.31950873,-44.19870747,280.1306935,109.2416099,119.9857278,-43.65349853,81.38014611,173.021381,-106.2889302,-17.07930615,101.87411,-23.04449778,-71.7826648
TRUE,0.87,862.5634452,419.9310247,-353.5161922,-329.3291891,-404.1772069,297.7202529,20.39071521,-330.8383811,141.9850959,458.5403913,535.4370711,-20.3188773,452.8104038,184.1678718,295.7479408,227.7564985,-66.40081707,162.4961768,-413.4018773,-278.9285654,-10.86246582,-406.1675035,73.2073825,-158.4652811,-148.6482425,32.09592973,26.10241897,220.6412665,245.9970513,-212.5989381,55.78171521,475.9708856,32.3771854,54.62522335,101.304078,-500.2982128,147.8054836,-235.1540618,102.1943092,182.1032839,-53.68743482,-174.4919288,-100.4529713,304.3676961,92.18071858,26.45837124,87.64845031,-238.0670401,258.5505955,223.9045872
TRUE,0.872,668.1202111,552.4763792,-322.2233666,-430.7432446,-233.131672,-166.32994,-124.3132322,-126.0863832,70.75999867,484.1719802,507.6946711,-261.1826692,519.0112048,-3.783389624,307.5924587,454.0719094,-525.6207189,315.89354,-65.92601546,-371.8495861,173.8246395,-100.6768765,131.2628263,-153.2224451,-400.0453883,-70.76429698,8.350123585,-316.5192681,225.397836,292.1532383,-85.54183948,162.153534,198.7952618,189.0826214,-108.5099833,192.5649519,18.84698436,229.1045335,259.5975865,5.045880621,353.4315518,2.360304875,-117.9847503,158.533684,28.3832154,11.84946348,320.2966717,-111.0107639,-144.1573376,61.82058706
FALSE,0.88,-803.8652669,-702.7252706,202.3843872,-128.0854424,124.5226693,547.3181194,-181.5240193,103.7956261,81.90212572,-183.9388175,131.6846674,-49.85401573,256.9163501,140.9168253,19.37855059,-22.4636897,497.4113391,311.2124252,-330.7775528,139.8345159,-350.1618578,-177.6948487,-216.2585289,-270.9616218,-169.7179216,169.570094,-25.353515,-5.337152075,-61.11040713,266.6794437,103.4352278,-47.34636612,-12.31941876,52.16746809,150.7214761,-6.751474732,209.6009449,-107.8864692,21.50402595,-165.711448,-38.21350213,57.2543715,-74.50768484,146.8146059,-17.5117677,-29.67789803,174.6242479,138.2381,-0.377467002,-123.0567661
FALSE,0.838,-645.0420413,367.1459078,-439.7093192,72.41277531,-263.6584348,-248.1304732,85.5883371,109.0508642,67.84712814,65.33538951,214.28493,-302.4571723,-182.1359578,250.8007949,334.5049082,123.6515689,150.1958292,228.9573771,138.9173229,257.684971,112.2416593,-120.9714603,-107.3289171,-433.5358554,216.3388528,-29.22543288,452.2511799,-57.38912394,-26.11927538,-83.21387537,-63.40064092,-163.5982463,-72.66207301,-241.7917865,-353.2093427,41.53893149,-296.5053034,163.266115,-283.3973907,-154.3378343,-17.92946341,-76.3763421,-40.03421761,64.96159493,92.68078086,53.36345615,220.5957944,31.48484936,-157.9931664,67.21124093
TRUE,0.805,-324.0046116,-724.775808,-222.8123471,-109.6339439,-217.4023969,180.2004475,37.20112301,271.1444937,-663.5914024,-14.87074303,-148.9276052,190.1224934,-283.3119366,-61.46584041,-35.56809684,-172.816467,-162.1591207,150.4127932,119.0969631,-329.0581997,-295.7345436,-332.2062154,-56.97399469,97.69726941,67.31521281,-89.56118871,223.5582103,-100.5427789,197.8572927,-41.58333482,-178.7189771,-115.0213,-95.28749797,23.44940014,70.70781658,-107.2397831,-18.48254825,188.4057622,-16.88684334,32.10761349,-16.591579,38.97625736,169.9883381,216.8423259,272.1037378,149.4537246,30.80730572,154.8224887,-176.399475,-90.14990214
TRUE,0.886,1117.360715,-599.5324818,710.1255609,386.5046255,-881.3462057,-265.5278367,68.40723062,-384.7850569,-20.65451333,-14.42904193,-191.1014286,-184.0857029,-229.1211552,230.8509427,-58.76982602,111.1913075,-35.18452646,44.92809195,-81.13762309,467.1521459,-92.81290709,-366.5513829,28.23247493,103.0405104,43.58234968,283.0249126,11.58915088,172.1789097,-54.92908363,-33.19357269,-16.1289858,-62.59393368,150.4262062,-125.3063662,-255.7721216,-106.4392673,77.95544331,-76.64167274,22.40162173,-1.979299362,-82.47776563,31.11579847,74.04056394,9.305611611,133.4888157,78.59520704,-50.74811064,-125.0649048,92.07371732,-135.5522382
FALSE,0.854,-544.0489238,172.9737011,231.8684989,51.83828812,-246.5118262,-484.886376,214.338104,521.5285062,52.34830487,93.88958336,-159.3305629,-677.8745742,34.10274044,388.9310582,470.4583686,-172.7296528,-273.9150196,-148.7999688,35.83237183,30.15951304,-398.8211946,112.4187091,97.62016337,17.351046,355.5669708,-308.5977534,26.77227085,-154.8372013,-26.13002559,54.20609865,72.01939339,-203.697456,-206.3123073,56.70163179,308.7542314,113.2430309,268.4967954,28.13485014,139.4712734,191.2137952,-49.53195268,-32.98775704,41.56083613,-332.2470941,-115.3616629,-135.6566922,156.4138847,-143.7744798,156.867792,-252.8266534
TRUE,0.86,931.3965796,-590.6858558,-622.5714447,-558.6916613,-511.0025042,1.150427962,505.7184838,-27.81683202,-200.2303594,309.1323354,140.42244,-256.7681411,186.3203714,-192.7544404,-296.4266198,105.9450374,-90.54054624,117.5245499,32.70676356,116.9396161,36.08178142,320.0307282,-4.459663427,-60.51078847,-132.4957362,-67.46762265,129.8084909,-12.15394783,-54.21400914,-230.5716936,-160.2522827,-51.63671489,123.2284627,4.627062668,42.97768895,-124.0589721,10.64242699,34.79247521,299.8538209,174.789818,36.90109181,70.53163859,411.5216639,107.8449946,-152.1431723,-127.1277093,110.0089329,13.04577211,79.40974749,122.6837713
TRUE,0.875,960.759239,-618.0894087,-186.4362246,1226.441436,-356.7695494,390.4305076,-170.487432,-243.5710066,36.78287022,-106.7799075,95.9383943,206.1378249,-341.6207219,-412.5321024,14.58186753,302.9645047,-302.9092177,-121.330026,-90.28697979,-67.12292817,-135.0466354,-31.62131663,73.30414014,-292.7208985,74.36592013,-125.22917,26.91506183,186.3720465,-239.8082487,-329.077622,-76.6316327,222.8427504,-118.1571972,257.6677414,28.14073461,-163.5336337,210.3002155,-20.60121004,-100.7189889,498.4673329,-36.10598185,-201.9860916,16.75647804,-13.82057607,20.59734637,115.2458252,4.368405006,191.7657409,-26.51746531,-87.34423949
TRUE,0.863,-929.8114487,-9.175860177,-543.2018594,631.2419106,573.1498867,-333.7892574,67.25301537,-268.1110846,478.3547272,304.5721984,177.4357569,-349.1365721,-305.5198069,441.855387,115.6356082,-264.7246071,-295.10811,269.7620024,99.63735246,-110.4892138,172.104095,342.7377753,-166.3458308,-92.11559457,90.66856489,-82.92730687,-23.94395567,294.0608052,-47.08839921,37.38386099,-253.0967878,302.2338114,179.9588551,-20.01590143,2.688647698,-243.4359985,-204.8701801,-67.01801579,17.93781985,-235.5106665,-223.3662109,-72.95889949,-68.88589907,61.35392189,-73.82680146,141.9227114,-129.7967042,-95.47787835,-30.93682788,-134.6110435
TRUE,0.872,745.6595651,-621.2841846,206.8379718,-459.5785572,137.331639,26.0955745,-588.1207071,549.401811,508.6719021,901.2330757,157.7868158,-397.0189836,-239.6684577,-94.50803279,464.4917583,40.67238511,207.0666522,266.8676417,291.869091,38.10811263,-122.2964906,-143.9845067,102.3074082,-53.29210839,23.50108964,59.04576911,-285.7855776,-184.8962879,-72.38114706,235.3102599,136.665635,167.9222732,-212.5496753,160.9294362,273.3570611,33.53435043,140.5044,-96.88565374,-71.41407282,-129.9134219,12.24040839,93.63664187,89.43467842,-106.4361171,16.67960088,-22.59823886,34.4226371,-170.4751875,112.1377638,-13.46111813
TRUE,1,-328.6179427,-576.5098994,1075.487814,-679.0788931,593.2643022,32.6203623,-57.06668344,-504.6739221,91.13596705,-327.4035639,637.7448623,119.9881497,-151.0757313,156.467686,100.1563995,169.1743463,781.5191161,-294.1776895,64.66844215,-377.5906289,-34.0230681,-5.395707526,-6.941871234,-20.05988638,41.07654882,-7.406514288,128.9309721,4.115732687,-40.5455954,243.0850634,-124.5684509,117.6971752,-4.80535609,240.7589972,-28.93259986,160.6416601,-182.6940913,-5.536955201,-105.3202328,-52.15421022,-238.4605375,22.06306516,-141.1890634,-76.34188589,98.87850817,101.1537767,17.37655498,-37.06128324,85.02012594,226.6063785
TRUE,1,711.1687443,-686.2739052,-504.2188877,-4.08666761,394.7517245,603.5885332,793.8244327,39.9338137,56.67784489,309.2434194,900.6536262,-160.1019518,-207.6712718,138.4794277,-425.1306463,-305.5869125,-7.471437367,197.74181,-281.6125318,-381.1795311,-4.823059331,70.29320953,-305.6631028,12.53481894,45.20257126,-202.0535421,59.9285652,75.09238091,53.67391772,-193.0133538,103.289377,-314.8773495,-166.791362,38.69554889,-59.54928401,56.7917266,98.4481087,-73.99163027,125.2083397,-22.06546819,-174.207529,-221.8121298,-76.54972522,-129.7289692,-127.38566,-18.86623874,95.62741329,62.96266629,19.19602737,178.0985965
TRUE,0.955,-393.9849183,-489.7393529,462.9802946,-142.803292,184.7813937,539.9537501,82.05767317,180.0385483,317.497426,-455.3122223,-290.6798436,-238.1165268,-202.8168044,-354.1823893,66.84384964,212.1182989,90.83827282,48.99925463,116.313166,-348.1793314,-408.988316,103.9837076,120.8698622,-540.7344382,-21.78216817,14.576656,136.0362217,188.5317034,-164.978169,181.3801495,47.68299799,-146.2112683,90.42545073,93.35885033,-29.01449621,-210.1872408,-50.17460614,97.83991957,317.6799674,-21.07682788,124.9404826,-53.08652663,-181.95122,-95.75016071,-43.77997849,-215.377716,39.97328989,-13.6744318,-80.2538952,-123.1614229
TRUE,1,-115.0094482,657.5618364,383.8592623,-742.77694,-35.17491252,156.5329189,302.0716268,277.400831,71.89076684,-442.6908147,-303.8348587,-193.254725,-310.3182115,410.4427626,224.7849706,-103.5587944,-148.6891016,-106.2220202,-539.8701447,-129.2511026,86.73664678,160.0300416,-39.09670183,-90.24116351,-387.6446899,-24.14954938,-79.11261242,-99.83240492,-54.74101349,162.923946,-124.4936001,-46.7291265,-210.5349799,8.79662164,222.6758787,248.9675155,99.89095873,149.831745,-169.6742015,28.04224236,140.7564037,68.93463789,25.79506009,-20.54092166,-109.0706514,131.170466,126.5127546,-178.6497315,-148.7234973,-64.44898267
TRUE,0.997,-177.1431175,182.551701,-209.2553326,-500.1888265,-181.5012391,-433.2326151,325.122929,-225.953921,-613.614242,56.283059,57.98649803,3.362395406,-222.2992083,-176.5250121,195.7396433,-226.4856593,180.0482556,-120.4267025,-29.61982577,-355.0924824,-358.4535954,-166.9897634,90.70591127,435.3936997,-35.556298,102.0700915,-129.4466176,-468.105528,-15.73449985,-21.83738928,136.0936709,185.3186424,-130.8657537,-130.8109253,165.3883783,23.93367497,18.7934363,-175.9712079,-25.87467762,141.7702531,-271.1580672,-110.3185925,-50.07764042,44.29028352,-166.7241148,19.10651228,263.9439563,104.9063637,-25.06333867,65.47967641
